,time,precipIntensity,precipProbability,temperature,apparentTemperature,humidity,windSpeed,windGust,windBearing,cloudCover,uvIndex,visibility
1969-12-31 16:00:00,1546243200,0.0,0.0,44.11,36.49,0.48,17.31,24.64,239.0,0.07,0.0,9.918
1969-12-31 16:00:01,1546246800,0.0,0.0,42.34,35.01,0.54,14.39,22.82,230.0,0.08,0.0,9.684
1969-12-31 16:00:02,1546250400,0.0,0.0,41.96,34.97,0.57,13.0,21.99,238.0,0.07,0.0,9.997
1969-12-31 16:00:03,1546254000,0.0,0.0,42.79,36.17,0.57,12.53,20.65,235.0,0.3,0.0,9.997
1969-12-31 16:00:04,1546257600,0.0,0.0,42.48,36.91,0.61,9.52,20.72,208.0,0.43,0.0,9.957
1969-12-31 16:00:05,1546261200,0.0,0.0,42.44,36.58,0.64,10.22,21.95,224.0,0.44,0.0,10.0
1969-12-31 16:00:06,1546264800,0.0,0.0,42.45,35.03,0.64,14.79,25.26,249.0,0.25,0.0,9.997
1969-12-31 16:00:07,1546268400,0.0,0.0,40.7,32.96,0.68,14.24,21.95,261.0,0.25,0.0,10.0
1969-12-31 16:00:08,1546272000,0.0,0.0,41.41,37.04,0.57,6.65,11.99,327.0,0.08,0.0,10.0
1969-12-31 16:00:09,1546275600,0.0,0.0,42.37,36.94,0.54,9.15,11.38,348.0,0.08,1.0,10.0
1969-12-31 16:00:10,1546279200,0.0,0.0,45.02,38.81,0.38,13.11,18.35,37.0,0.13,2.0,10.0
1969-12-31 16:00:11,1546282800,0.0,0.0,46.06,39.17,0.32,16.69,22.36,56.0,0.74,2.0,10.0
1969-12-31 16:00:12,1546286400,0.0,0.0,46.37,39.53,0.26,16.83,19.95,53.0,0.83,2.0,10.0
1969-12-31 16:00:13,1546290000,0.0,0.0,47.13,40.92,0.22,15.2,19.62,62.0,0.37,2.0,9.997
1969-12-31 16:00:14,1546293600,0.0,0.0,47.94,41.88,0.18,15.52,22.05,58.0,0.13,2.0,9.997
1969-12-31 16:00:15,1546297200,0.0,0.0,48.17,42.19,0.15,15.44,19.93,59.0,0.08,1.0,9.707
1969-12-31 16:00:16,1546300800,0.0,0.0,47.43,41.4,0.15,14.8,19.46,63.0,0.08,0.0,9.997
1969-12-31 16:00:17,1546304400,0.0,0.0,44.67,38.81,0.17,11.71,15.76,70.0,0.0,0.0,9.997
1969-12-31 16:00:18,1546308000,0.0,0.0,41.55,35.45,0.19,10.29,17.01,74.0,0.0,0.0,9.997
1969-12-31 16:00:19,1546311600,0.0,0.0,39.29,33.21,0.2,9.02,17.3,59.0,0.0,0.0,9.997
1969-12-31 16:00:20,1546315200,0.0,0.0,38.31,30.66,0.22,12.15,19.68,58.0,0.18,0.0,9.997
1969-12-31 16:00:21,1546318800,0.0,0.0,37.43,29.71,0.23,11.73,21.95,44.0,0.3,0.0,9.997
1969-12-31 16:00:22,1546322400,0.0,0.0,36.51,28.41,0.25,12.09,21.26,27.0,0.18,0.0,9.997
1969-12-31 16:00:23,1546326000,0.0,0.0,36.38,27.9,0.27,13.02,22.38,36.0,0.07,0.0,9.997
1969-12-31 16:00:24,1546329600,0.0,0.0,34.55,26.42,0.28,10.99,19.64,59.0,0.08,0.0,9.997
1969-12-31 16:00:25,1546333200,0.0,0.0,34.3,25.8,0.28,11.71,17.15,46.0,0.07,0.0,9.997
1969-12-31 16:00:26,1546336800,0.0,0.0,33.93,25.85,0.29,10.57,18.15,45.0,0.08,0.0,9.997
1969-12-31 16:00:27,1546340400,0.0,0.0,32.6,23.25,0.3,12.66,15.01,55.0,0.18,0.0,9.997
1969-12-31 16:00:28,1546344000,0.0,0.0,32.08,22.68,0.31,12.47,15.78,68.0,0.18,0.0,9.997
1969-12-31 16:00:29,1546347600,0.0,0.0,31.28,22.79,0.32,10.09,15.0,64.0,0.18,0.0,9.997
1969-12-31 16:00:30,1546351200,0.0,0.0,31.64,23.86,0.31,8.91,15.9,76.0,0.18,0.0,9.997
1969-12-31 16:00:31,1546354800,0.0,0.0,31.15,22.54,0.32,10.24,18.29,62.0,0.08,0.0,9.997
1969-12-31 16:00:32,1546358400,0.0,0.0,32.62,25.11,0.3,8.84,14.97,71.0,0.0,0.0,9.997
1969-12-31 16:00:33,1546362000,0.0,0.0,35.82,28.72,0.26,9.47,18.07,63.0,0.0,1.0,9.997
1969-12-31 16:00:34,1546365600,0.0,0.0,38.7,31.17,0.23,12.1,16.66,57.0,0.0,2.0,9.697
1969-12-31 16:00:35,1546369200,0.0,0.0,40.9,33.63,0.21,12.98,17.54,61.0,0.0,3.0,9.697
1969-12-31 16:00:36,1546372800,0.0,0.0,42.35,35.29,0.19,13.51,17.93,73.0,0.0,3.0,9.707
1969-12-31 16:00:37,1546376400,0.0,0.0,43.55,37.87,0.18,10.42,15.3,77.0,0.0,2.0,9.707
1969-12-31 16:00:38,1546380000,0.0,0.0,45.4,40.11,0.16,10.61,14.75,76.0,0.0,2.0,9.667
1969-12-31 16:00:39,1546383600,0.0,0.0,46.34,42.36,0.14,7.88,13.68,65.0,0.0,1.0,9.128
1969-12-31 16:00:40,1546387200,0.0,0.0,46.02,42.54,0.14,6.73,7.94,63.0,0.0,0.0,9.128
1969-12-31 16:00:41,1546390800,0.0,0.0,43.47,40.17,0.16,5.55,7.53,51.0,0.0,0.0,9.997
1969-12-31 16:00:42,1546394400,0.0,0.0,38.48,35.63,0.2,3.93,6.29,159.0,0.0,0.0,9.997
1969-12-31 16:00:43,1546398000,0.0,0.0,36.35,33.22,0.22,3.89,4.35,334.0,0.17,0.0,9.997
1969-12-31 16:00:44,1546401600,0.0,0.0,32.03,27.44,0.27,4.65,5.86,308.0,0.17,0.0,9.997
1969-12-31 16:00:45,1546405200,0.0,0.0,29.56,25.5,0.29,3.8,4.97,332.0,0.18,0.0,9.997
1969-12-31 16:00:46,1546408800,0.0,0.0,31.11,28.08,0.28,3.16,6.93,295.0,0.17,0.0,9.997
1969-12-31 16:00:47,1546412400,0.0,0.0,31.06,25.47,0.28,5.57,7.39,293.0,0.18,0.0,9.997
1969-12-31 16:00:48,1546416000,0.0,0.0,30.45,25.83,0.3,4.42,5.93,303.0,0.07,0.0,9.997
1969-12-31 16:00:49,1546419600,0.0,0.0,30.35,30.35,0.31,2.92,5.65,288.0,0.08,0.0,9.997
1969-12-31 16:00:50,1546423200,0.0,0.0,28.31,28.31,0.35,2.76,4.64,302.0,0.17,0.0,9.997
1969-12-31 16:00:51,1546426800,0.0,0.0,27.05,21.26,0.37,4.99,5.63,315.0,0.17,0.0,9.997
1969-12-31 16:00:52,1546430400,0.0,0.0,26.78,21.64,0.37,4.35,5.68,321.0,0.07,0.0,9.997
1969-12-31 16:00:53,1546434000,0.0,0.0,25.56,20.99,0.38,3.73,4.62,323.0,0.08,0.0,9.997
1969-12-31 16:00:54,1546437600,0.0,0.0,25.45,19.82,0.38,4.59,4.85,304.0,0.0,0.0,10.0
1969-12-31 16:00:55,1546441200,0.0,0.0,25.21,20.57,0.39,3.74,5.34,342.0,0.11,0.0,10.0
1969-12-31 16:00:56,1546444800,0.0,0.0,28.12,23.51,0.34,4.07,7.17,278.0,0.0,0.0,10.0
1969-12-31 16:00:57,1546448400,0.0,0.0,32.7,29.49,0.28,3.48,6.72,298.0,0.0,1.0,10.0
1969-12-31 16:00:58,1546452000,0.0,0.0,38.8,38.8,0.22,2.76,8.55,89.0,0.0,2.0,10.0
1969-12-31 16:00:59,1546455600,0.0,0.0,42.12,39.79,0.18,3.98,12.53,83.0,0.0,3.0,10.0
1969-12-31 16:01:00,1546459200,0.0,0.0,44.49,42.05,0.16,4.59,12.05,84.0,0.0,3.0,10.0
1969-12-31 16:01:01,1546462800,0.0,0.0,46.36,42.97,0.16,6.66,14.96,75.0,0.0,3.0,10.0
1969-12-31 16:01:02,1546466400,0.0,0.0,47.41,44.33,0.15,6.48,11.8,82.0,0.0,2.0,10.0
1969-12-31 16:01:03,1546470000,0.0,0.0,47.94,45.07,0.16,6.27,12.71,98.0,0.0,1.0,10.0
1969-12-31 16:01:04,1546473600,0.0,0.0,47.5,44.94,0.17,5.56,9.09,83.0,0.0,0.0,10.0
1969-12-31 16:01:05,1546477200,0.0,0.0,45.36,43.12,0.19,4.5,7.52,76.0,0.0,0.0,10.0
1969-12-31 16:01:06,1546480800,0.0,0.0,41.19,38.01,0.23,4.83,5.85,3.0,0.08,0.0,10.0
1969-12-31 16:01:07,1546484400,0.0,0.0,38.92,35.3,0.25,4.88,6.63,330.0,0.08,0.0,10.0
1969-12-31 16:01:08,1546488000,0.0,0.0,35.17,31.56,0.29,4.17,6.17,315.0,0.07,0.0,10.0
1969-12-31 16:01:09,1546491600,0.0,0.0,33.81,30.2,0.31,3.97,6.23,309.0,0.07,0.0,10.0
1969-12-31 16:01:10,1546495200,0.0,0.0,33.55,29.21,0.32,4.65,5.43,306.0,0.07,0.0,10.0
1969-12-31 16:01:11,1546498800,0.0,0.0,29.8,25.41,0.38,4.11,4.31,318.0,0.07,0.0,9.997
1969-12-31 16:01:12,1546502400,0.0,0.0,31.63,26.26,0.36,5.42,5.69,319.0,0.17,0.0,9.997
1969-12-31 16:01:13,1546506000,0.0,0.0,29.57,24.99,0.4,4.24,5.08,335.0,0.0,0.0,9.997
1969-12-31 16:01:14,1546509600,0.0,0.0,30.27,24.23,0.4,5.93,5.93,335.0,0.07,0.0,9.997
1969-12-31 16:01:15,1546513200,0.0,0.0,28.97,22.44,0.42,6.22,7.39,353.0,0.07,0.0,9.997
1969-12-31 16:01:16,1546516800,0.0,0.0,28.46,22.99,0.43,4.93,5.34,322.0,0.08,0.0,9.592
1969-12-31 16:01:17,1546520400,0.0,0.0,27.4,22.28,0.45,4.42,6.16,293.0,0.07,0.0,9.997
1969-12-31 16:01:18,1546524000,0.0,0.0,26.31,22.75,0.46,3.08,4.69,317.0,0.07,0.0,10.0
1969-12-31 16:01:19,1546527600,0.0,0.0,26.02,26.02,0.48,2.44,5.32,273.0,0.0,0.0,10.0
1969-12-31 16:01:20,1546531200,0.0,0.0,27.82,27.82,0.48,1.77,3.31,228.0,0.04,0.0,10.0
1969-12-31 16:01:21,1546534800,0.0,0.0,34.16,34.16,0.38,2.17,4.42,86.0,0.04,1.0,10.0
1969-12-31 16:01:22,1546538400,0.0,0.0,38.94,38.94,0.32,2.05,7.81,100.0,0.04,2.0,10.0
1969-12-31 16:01:23,1546542000,0.0,0.0,43.22,40.5,0.27,4.67,8.5,84.0,0.04,3.0,10.0
1969-12-31 16:01:24,1546545600,0.0,0.0,46.18,43.78,0.24,4.92,11.28,95.0,0.04,3.0,10.0
1969-12-31 16:01:25,1546549200,0.0,0.0,48.82,48.18,0.22,3.18,9.44,91.0,0.04,3.0,10.0
1969-12-31 16:01:26,1546552800,0.0,0.0,50.97,50.97,0.21,2.53,8.97,96.0,0.04,2.0,10.0
1969-12-31 16:01:27,1546556400,0.0,0.0,52.24,52.24,0.21,4.01,7.41,93.0,0.04,1.0,10.0
1969-12-31 16:01:28,1546560000,0.0,0.0,51.99,51.99,0.21,3.64,7.25,103.0,0.04,0.0,10.0
1969-12-31 16:01:29,1546563600,0.0,0.0,49.29,49.29,0.23,2.93,7.17,26.0,0.04,0.0,10.0
1969-12-31 16:01:30,1546567200,0.0,0.0,44.78,42.73,0.28,4.13,5.39,317.0,0.0,0.0,10.0
1969-12-31 16:01:31,1546570800,0.0,0.0,40.49,37.57,0.32,4.36,6.94,311.0,0.08,0.0,10.0
1969-12-31 16:01:32,1546574400,0.0,0.0,38.67,34.88,0.36,5.03,5.03,305.0,0.15,0.0,9.997
1969-12-31 16:01:33,1546578000,0.0,0.0,37.18,32.54,0.38,5.8,7.04,305.0,0.14,0.0,9.997
1969-12-31 16:01:34,1546581600,0.0,0.0,38.16,33.2,0.37,6.55,6.55,334.0,0.14,0.0,9.997
1969-12-31 16:01:35,1546585200,0.0,0.0,33.45,28.34,0.44,5.5,6.61,318.0,0.07,0.0,9.997
1969-12-31 16:01:36,1546588800,0.0,0.0,33.28,28.99,0.43,4.56,7.41,321.0,0.07,0.0,9.997
1969-12-31 16:01:37,1546592400,0.0,0.0,30.78,26.88,0.48,3.82,5.68,299.0,0.08,0.0,9.997
1969-12-31 16:01:38,1546596000,0.0,0.0,30.35,25.45,0.48,4.67,6.45,322.0,0.08,0.0,9.997
1969-12-31 16:01:39,1546599600,0.0,0.0,28.81,25.64,0.5,3.05,5.51,298.0,0.07,0.0,9.997
1969-12-31 16:01:40,1546603200,0.0,0.0,25.51,25.51,0.55,1.54,4.79,308.0,0.07,0.0,9.997
1969-12-31 16:01:41,1546606800,0.0,0.0,27.55,23.71,0.53,3.4,5.71,324.0,0.07,0.0,9.608
1969-12-31 16:01:42,1546610400,0.0,0.0,26.25,21.51,0.56,3.94,5.42,324.0,0.07,0.0,10.0
1969-12-31 16:01:43,1546614000,0.0,0.0,26.88,22.27,0.55,3.91,5.89,325.0,0.07,0.0,10.0
1969-12-31 16:01:44,1546617600,0.0,0.0,28.76,28.76,0.53,1.82,7.0,8.0,0.0,0.0,10.0
1969-12-31 16:01:45,1546621200,0.0,0.0,35.58,35.58,0.42,2.5,5.71,94.0,0.0,1.0,10.0
1969-12-31 16:01:46,1546624800,0.0,0.0,40.11,40.11,0.37,2.5,5.71,94.0,0.0,1.0,10.0
1969-12-31 16:01:47,1546628400,0.0,0.0,44.27,41.82,0.32,4.53,9.74,98.0,0.0,3.0,10.0
1969-12-31 16:01:48,1546632000,0.0,0.0,46.84,44.34,0.28,5.26,13.04,93.0,0.0,3.0,10.0
1969-12-31 16:01:49,1546635600,0.0,0.0,49.62,47.82,0.25,4.94,9.11,87.0,0.0,3.0,10.0
1969-12-31 16:01:50,1546639200,0.0,0.0,51.91,51.91,0.22,2.83,10.54,99.0,0.0,2.0,10.0
1969-12-31 16:01:51,1546642800,0.0,0.0,52.65,52.65,0.22,4.36,10.26,83.0,0.0,1.0,10.0
1969-12-31 16:01:52,1546646400,0.0,0.0,52.85,52.85,0.22,3.0,8.34,106.0,0.04,0.0,10.0
1969-12-31 16:01:53,1546650000,0.0,0.0,50.02,50.02,0.23,3.49,9.61,120.0,0.04,0.0,10.0
1969-12-31 16:01:54,1546653600,0.0,0.0,47.25,46.26,0.26,3.33,5.63,280.0,0.04,0.0,10.0
1969-12-31 16:01:55,1546657200,0.0,0.0,41.0,38.38,0.33,4.11,6.93,310.0,0.11,0.0,10.0
1969-12-31 16:01:56,1546660800,0.0,0.0,38.7,35.05,0.36,4.87,6.58,323.0,0.16,0.0,10.0
1969-12-31 16:01:57,1546664400,0.0,0.0,38.54,34.28,0.37,5.64,7.28,338.0,0.28,0.0,10.0
1969-12-31 16:01:58,1546668000,0.0,0.0,38.26,35.41,0.37,3.89,8.26,346.0,0.49,0.0,10.0
1969-12-31 16:01:59,1546671600,0.0,0.0,38.03,34.53,0.38,4.56,8.59,337.0,0.33,0.0,9.997
1969-12-31 16:02:00,1546675200,0.0,0.0,38.57,35.29,0.37,4.41,10.33,6.0,0.32,0.0,9.997
1969-12-31 16:02:01,1546678800,0.0,0.0,38.72,36.02,0.38,3.82,10.89,24.0,0.37,0.0,9.997
1969-12-31 16:02:02,1546682400,0.0,0.0,38.52,35.72,0.39,3.88,8.96,357.0,0.28,0.0,9.997
1969-12-31 16:02:03,1546686000,0.0,0.0,38.5,36.17,0.39,3.43,9.51,336.0,0.07,0.0,9.997
1969-12-31 16:02:04,1546689600,0.0,0.0,38.7,36.28,0.41,3.55,11.22,33.0,0.16,0.0,9.997
1969-12-31 16:02:05,1546693200,0.0,0.0,37.12,37.12,0.42,2.49,10.83,95.0,0.17,0.0,9.997
1969-12-31 16:02:06,1546696800,0.0,0.0,37.61,35.12,0.42,3.47,6.49,262.0,0.32,0.0,10.0
1969-12-31 16:02:07,1546700400,0.0,0.0,37.34,37.34,0.42,2.13,12.81,115.0,0.22,0.0,10.0
1969-12-31 16:02:08,1546704000,0.0,0.0,38.21,35.04,0.42,4.22,10.82,16.0,0.28,0.0,10.0
1969-12-31 16:02:09,1546707600,0.0,0.0,39.73,37.16,0.4,3.84,13.43,5.0,0.17,1.0,10.0
1969-12-31 16:02:10,1546711200,0.0,0.0,41.5,41.5,0.37,2.21,10.29,67.0,0.27,2.0,10.0
1969-12-31 16:02:11,1546714800,0.0,0.0,44.54,42.78,0.33,3.75,13.57,157.0,0.32,2.0,10.0
1969-12-31 16:02:12,1546718400,0.0,0.0,46.31,46.31,0.31,2.28,8.49,119.0,0.24,3.0,10.0
1969-12-31 16:02:13,1546722000,0.0,0.0,47.36,47.36,0.28,1.97,8.78,127.0,0.43,2.0,10.0
1969-12-31 16:02:14,1546725600,0.0,0.0,47.3,47.3,0.28,2.47,13.62,114.0,0.53,2.0,10.0
1969-12-31 16:02:15,1546729200,0.0,0.0,47.34,45.52,0.3,4.37,11.54,90.0,0.81,1.0,10.0
1969-12-31 16:02:16,1546732800,0.0,0.0,46.06,43.43,0.34,5.23,10.4,73.0,0.77,0.0,10.0
1969-12-31 16:02:17,1546736400,0.0009,0.09,45.73,41.69,0.44,7.72,9.59,252.0,0.98,0.0,10.0
1969-12-31 16:02:18,1546740000,0.0,0.0,44.91,42.42,0.54,4.75,10.05,217.0,1.0,0.0,10.0
1969-12-31 16:02:19,1546743600,0.0023,0.14,43.92,41.26,0.68,4.74,8.45,234.0,0.88,0.0,9.799
1969-12-31 16:02:20,1546747200,0.0025,0.18,42.67,39.46,0.71,5.21,7.17,24.0,0.72,0.0,7.045
1969-12-31 16:02:21,1546750800,0.0123,0.45,40.73,37.89,0.81,4.3,6.45,356.0,0.82,0.0,7.002
1969-12-31 16:02:22,1546754400,0.0216,0.89,39.51,37.41,0.84,3.35,7.32,33.0,0.85,0.0,6.753
1969-12-31 16:02:23,1546758000,0.0196,0.86,39.32,35.95,0.88,4.66,7.1,124.0,0.95,0.0,9.416
1969-12-31 16:02:24,1546761600,0.005,0.37,39.24,35.42,0.91,5.2,6.71,221.0,0.82,0.0,9.699
1969-12-31 16:02:25,1546765200,0.0073,0.29,39.37,35.15,0.92,5.78,7.5,224.0,0.87,0.0,9.957
1969-12-31 16:02:26,1546768800,0.006,0.35,39.08,35.04,0.93,5.45,9.68,239.0,0.83,0.0,9.594
1969-12-31 16:02:27,1546772400,0.0133,0.58,39.33,34.75,0.91,6.32,11.42,226.0,0.87,0.0,9.652
1969-12-31 16:02:28,1546776000,0.0091,0.27,39.04,33.77,0.93,7.36,13.72,232.0,0.71,0.0,9.719
1969-12-31 16:02:29,1546779600,0.0217,0.47,39.46,33.81,0.88,8.22,12.03,209.0,0.77,0.0,9.699
1969-12-31 16:02:30,1546783200,0.0119,0.47,39.38,33.01,0.88,9.68,14.31,238.0,0.43,0.0,9.429
1969-12-31 16:02:31,1546786800,0.0037,0.22,40.44,34.92,0.8,8.39,12.66,228.0,0.21,0.0,9.997
1969-12-31 16:02:32,1546790400,0.0,0.0,40.91,34.92,0.8,9.64,12.4,231.0,0.03,0.0,9.957
1969-12-31 16:02:33,1546794000,0.007,0.18,43.44,37.75,0.75,10.4,16.42,246.0,0.08,1.0,10.0
1969-12-31 16:02:34,1546797600,0.0,0.0,45.84,39.94,0.71,12.82,16.54,259.0,0.08,2.0,10.0
1969-12-31 16:02:35,1546801200,0.0053,0.11,47.81,42.23,0.65,13.5,17.7,261.0,0.08,3.0,10.0
1969-12-31 16:02:36,1546804800,0.015,0.11,49.22,44.02,0.6,13.49,19.32,252.0,0.13,3.0,10.0
1969-12-31 16:02:37,1546808400,0.0234,0.21,51.02,51.02,0.51,12.38,15.07,253.0,0.07,3.0,10.0
1969-12-31 16:02:38,1546812000,0.0128,0.21,51.98,51.98,0.47,13.3,14.96,255.0,0.07,2.0,10.0
1969-12-31 16:02:39,1546815600,0.0074,0.21,51.86,51.86,0.51,14.36,20.35,218.0,0.04,1.0,10.0
1969-12-31 16:02:40,1546819200,0.0042,0.11,50.06,50.06,0.55,15.78,23.68,222.0,0.05,0.0,10.0
1969-12-31 16:02:41,1546822800,0.0,0.0,48.0,42.51,0.61,13.38,19.0,214.0,0.29,0.0,9.997
1969-12-31 16:02:42,1546826400,0.0,0.0,46.02,40.48,0.67,11.81,14.51,208.0,0.5,0.0,9.997
1969-12-31 16:02:43,1546830000,0.0,0.0,44.77,38.99,0.71,11.54,15.24,212.0,0.77,0.0,9.997
1969-12-31 16:02:44,1546833600,0.0,0.0,44.78,38.26,0.73,13.96,18.03,210.0,0.88,0.0,9.997
1969-12-31 16:02:45,1546837200,0.0,0.0,44.62,38.39,0.75,12.83,13.36,200.0,0.86,0.0,9.997
1969-12-31 16:02:46,1546840800,0.0009,0.09,44.5,37.92,0.78,13.84,15.54,204.0,0.56,0.0,9.997
1969-12-31 16:02:47,1546844400,0.0011,0.11,45.52,38.51,0.78,16.53,23.83,215.0,0.45,0.0,9.997
1969-12-31 16:02:48,1546848000,0.0,0.0,46.04,38.67,0.77,18.75,27.96,221.0,0.54,0.0,9.997
1969-12-31 16:02:49,1546851600,0.0015,0.15,46.85,39.8,0.76,18.44,31.82,226.0,0.25,0.0,9.997
1969-12-31 16:02:50,1546855200,0.0,0.0,47.08,39.09,0.76,23.66,34.94,239.0,0.26,0.0,9.897
1969-12-31 16:02:51,1546858800,0.0,0.0,47.61,40.24,0.77,21.14,28.48,223.0,0.62,0.0,9.997
1969-12-31 16:02:52,1546862400,0.0009,0.09,47.86,40.85,0.77,19.72,26.95,229.0,0.73,0.0,9.997
1969-12-31 16:02:53,1546866000,0.0077,0.24,48.33,42.41,0.79,15.37,20.33,224.0,0.97,0.0,9.68
1969-12-31 16:02:54,1546869600,0.0077,0.23,47.85,42.1,0.8,14.17,18.97,222.0,0.92,0.0,10.0
1969-12-31 16:02:55,1546873200,0.0122,0.23,47.62,42.59,0.81,11.48,11.49,226.0,0.84,0.0,10.0
1969-12-31 16:02:56,1546876800,0.006,0.15,47.32,42.49,0.84,10.67,12.06,229.0,0.53,0.0,10.0
1969-12-31 16:02:57,1546880400,0.0,0.0,49.9,45.11,0.77,12.68,14.69,224.0,0.27,1.0,10.0
1969-12-31 16:02:58,1546884000,0.0,0.0,52.24,52.24,0.72,14.48,14.48,228.0,0.24,2.0,10.0
1969-12-31 16:02:59,1546887600,0.0,0.0,54.36,54.36,0.67,14.23,14.23,223.0,0.22,3.0,10.0
1969-12-31 16:03:00,1546891200,0.0,0.0,55.98,55.98,0.63,13.83,13.83,233.0,0.17,3.0,10.0
1969-12-31 16:03:01,1546894800,0.0,0.0,57.76,57.76,0.58,12.15,14.76,234.0,0.09,3.0,10.0
1969-12-31 16:03:02,1546898400,0.0,0.0,59.3,59.3,0.55,11.35,14.82,225.0,0.04,2.0,10.0
1969-12-31 16:03:03,1546902000,0.0,0.0,58.91,58.91,0.54,13.15,16.54,235.0,0.04,1.0,10.0
1969-12-31 16:03:04,1546905600,0.0,0.0,58.49,58.49,0.53,14.14,17.91,234.0,0.04,0.0,10.0
1969-12-31 16:03:05,1546909200,0.0,0.0,57.12,57.12,0.51,12.2,21.55,254.0,0.06,0.0,10.0
1969-12-31 16:03:06,1546912800,0.0,0.0,53.89,53.89,0.61,9.35,12.98,254.0,0.07,0.0,10.0
1969-12-31 16:03:07,1546916400,0.0,0.0,51.44,51.44,0.67,5.8,13.6,245.0,0.12,0.0,10.0
1969-12-31 16:03:08,1546920000,0.0,0.0,49.52,47.17,0.69,5.85,8.01,205.0,0.16,0.0,10.0
1969-12-31 16:03:09,1546923600,0.0,0.0,47.97,45.81,0.73,5.03,6.01,53.0,0.17,0.0,10.0
1969-12-31 16:03:10,1546927200,0.0,0.0,46.77,43.0,0.75,7.62,9.44,27.0,0.15,0.0,10.0
1969-12-31 16:03:11,1546930800,0.0,0.0,44.97,41.25,0.78,6.78,11.77,17.0,0.23,0.0,10.0
1969-12-31 16:03:12,1546934400,0.0,0.0,44.37,41.35,0.78,5.38,8.28,11.0,0.49,0.0,10.0
1969-12-31 16:03:13,1546938000,0.0,0.0,43.97,40.62,0.78,5.77,8.95,19.0,0.59,0.0,10.0
1969-12-31 16:03:14,1546941600,0.0,0.0,43.81,41.17,0.77,4.68,8.77,51.0,0.44,0.0,10.0
1969-12-31 16:03:15,1546945200,0.0,0.0,42.67,40.54,0.81,3.85,13.12,67.0,0.54,0.0,10.0
1969-12-31 16:03:16,1546948800,0.0,0.0,42.9,38.57,0.81,7.11,14.01,41.0,0.66,0.0,10.0
1969-12-31 16:03:17,1546952400,0.0,0.0,42.27,37.96,0.84,6.86,18.0,63.0,0.59,0.0,10.0
1969-12-31 16:03:18,1546956000,0.0,0.0,43.84,39.87,0.79,6.8,13.38,56.0,0.77,0.0,10.0
1969-12-31 16:03:19,1546959600,0.0,0.0,42.34,37.97,0.83,6.98,13.64,68.0,0.58,0.0,10.0
1969-12-31 16:03:20,1546963200,0.0,0.0,43.43,40.29,0.83,5.31,12.37,65.0,0.57,0.0,10.0
1969-12-31 16:03:21,1546966800,0.0,0.0,45.4,42.84,0.79,4.97,10.43,69.0,0.69,1.0,10.0
1969-12-31 16:03:22,1546970400,0.0,0.0,48.05,45.61,0.72,5.53,16.21,67.0,0.47,2.0,10.0
1969-12-31 16:03:23,1546974000,0.0,0.0,50.92,50.92,0.65,7.75,14.64,79.0,0.34,2.0,10.0
1969-12-31 16:03:24,1546977600,0.0,0.0,52.36,52.36,0.61,8.44,13.19,76.0,0.43,3.0,10.0
1969-12-31 16:03:25,1546981200,0.0,0.0,53.89,53.89,0.57,8.94,14.42,82.0,0.24,3.0,10.0
1969-12-31 16:03:26,1546984800,0.0,0.0,54.92,54.92,0.54,9.39,12.77,77.0,0.28,2.0,10.0
1969-12-31 16:03:27,1546988400,0.0,0.0,55.34,55.34,0.54,8.26,12.58,64.0,0.23,1.0,10.0
1969-12-31 16:03:28,1546992000,0.0,0.0,55.18,55.18,0.54,7.85,13.62,68.0,0.25,0.0,10.0
1969-12-31 16:03:29,1546995600,0.0,0.0,53.99,53.99,0.56,7.07,10.78,64.0,0.16,0.0,10.0
1969-12-31 16:03:30,1546999200,0.0,0.0,51.6,51.6,0.61,6.49,17.06,60.0,0.32,0.0,10.0
1969-12-31 16:03:31,1547002800,0.0,0.0,50.48,50.48,0.61,6.03,11.77,59.0,0.32,0.0,10.0
1969-12-31 16:03:32,1547006400,0.0,0.0,48.07,46.09,0.66,4.78,10.46,38.0,0.34,0.0,10.0
1969-12-31 16:03:33,1547010000,0.0,0.0,46.57,43.28,0.69,6.56,12.81,14.0,0.46,0.0,10.0
1969-12-31 16:03:34,1547013600,0.0,0.0,46.18,42.68,0.7,6.81,10.22,2.0,0.44,0.0,10.0
1969-12-31 16:03:35,1547017200,0.0,0.0,45.51,41.8,0.7,6.95,10.81,3.0,0.29,0.0,9.997
1969-12-31 16:03:36,1547020800,0.0,0.0,45.16,41.6,0.7,6.53,8.57,5.0,0.29,0.0,9.997
1969-12-31 16:03:37,1547024400,0.0,0.0,43.2,39.92,0.75,5.45,8.29,15.0,0.17,0.0,9.997
1969-12-31 16:03:38,1547028000,0.0,0.0,40.34,37.54,0.82,4.19,5.35,331.0,0.17,0.0,9.997
1969-12-31 16:03:39,1547031600,0.0,0.0,40.09,37.22,0.8,4.22,6.6,312.0,0.07,0.0,9.997
1969-12-31 16:03:40,1547035200,0.0,0.0,39.44,35.36,0.78,5.6,6.25,303.0,0.17,0.0,9.997
1969-12-31 16:03:41,1547038800,0.0,0.0,37.96,36.01,0.82,3.04,8.39,219.0,0.17,0.0,9.997
1969-12-31 16:03:42,1547042400,0.0,0.0,38.38,35.37,0.79,4.09,6.62,299.0,0.26,0.0,10.0
1969-12-31 16:03:43,1547046000,0.0,0.0,38.37,34.67,0.78,4.86,6.42,321.0,0.22,0.0,10.0
